TrueTrackLengthInWater,DNNRecoLength,TrueMuonEnergy,BDTMuonEnergy
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
175.33139038085938,167.77122497558594,912.7449340820312,906.5093422983992
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
222.7664794921875,224.5072021484375,1034.43212890625,1077.4000905519695
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
231.69851684570312,233.6762237548828,1073.5433349609375,1074.1942253303596
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
214.18162536621094,133.2179412841797,1021.04736328125,1021.03725956692
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
154.21926879882812,154.16329956054688,807.4472045898438,804.1544278821345
